End_Time,Artist,Track,Playlist,Miliseconds_Played,
4/4/22 23:12,Tiësto,Secrets,mm3,289111,
4/4/22 23:16,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/4/22 23:20,Hello Ga-Young,In a dream,#N/A,233024,
4/4/22 23:23,Hello Ga-Young,네가 좋아,#N/A,191543,
4/4/22 23:26,Rothy,Cloud,#N/A,174355,
4/4/22 23:29,Rothy,HELLO,#N/A,198925,
4/4/22 23:33,Rothy,Star,#N/A,227393,
4/4/22 23:37,BLVMENKIND,Dream with You,#N/A,249521,
4/4/22 23:39,Lady Gaga,Sexxx Dreams,#N/A,123948,
4/4/22 23:42,Morris赖仔,靠近,#N/A,162098,
4/4/22 23:45,OHMYMEITING,住在天狼星的那個人,#N/A,214018,
4/4/22 23:47,GIRIBOY,Let's Not Love Each Other,mm2,113197,
4/4/22 23:49,salem ilese,Mad at Disney,mm3,96362,
4/4/22 23:50,Sam Kim,Love Me Like That,#N/A,77833,
4/4/22 23:55,Park Shin Hye,Story,mm2,266866,
4/4/22 23:57,Daniel Powter,Free Loop,#N/A,131401,
4/5/22 0:00,Lil Ghost小鬼,Good Night,#N/A,177385,
4/5/22 0:04,7!!,オレンジ,#N/A,223448,
4/5/22 0:06,Keyshia Cole,Love,#N/A,137229,
4/5/22 0:09,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/5/22 0:10,Hello Ga-Young,In a dream,#N/A,7002,
4/5/22 0:40,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/5/22 0:42,Hello Ga-Young,In a dream,#N/A,99232,
4/5/22 0:47,offonoff,homeless door (Feat. Rad Museum),#N/A,305418,
4/5/22 0:51,offonoff,bath,mm1,261705,
4/5/22 0:52,OuiOui,Thinkin' bout you,#N/A,45691,
4/5/22 14:23,Hello Ga-Young,솜과 사탕,#N/A,9334,
4/5/22 14:23,OuiOui,Thinkin' bout you,#N/A,4620,
4/5/22 14:26,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/5/22 14:30,Hello Ga-Young,In a dream,#N/A,233024,
4/5/22 14:33,HAEUN,Rainy day,#N/A,2229,
4/5/22 14:33,ARO,Hug Me,#N/A,1950,
4/5/22 14:33,Ours,你承載了我所有喜歡,#N/A,11400,
4/5/22 14:33,Hello Ga-Young,네가 좋아,#N/A,159997,
4/5/22 14:33,Cindy Zhang,Stop Messaging Me,#N/A,20781,
4/5/22 14:35,Ours,你承載了我所有喜歡,#N/A,110016,
4/5/22 14:35,Lunadira,am i gonna die?,#N/A,9218,
4/5/22 14:38,Zion.T,Jealousy (KIA Carnival Commercial Song),#N/A,163677,
4/5/22 14:42,offonoff,bath,mm1,238329,
4/5/22 14:46,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/5/22 14:50,Hello Ga-Young,In a dream,#N/A,233024,
4/5/22 14:53,Hello Ga-Young,네가 좋아,#N/A,191543,
4/5/22 15:02,冰球樂團,醉後喜歡我,#N/A,143267,
4/5/22 15:05,CITI,Today,#N/A,2993,
4/5/22 15:05,Wocean Wang,唯一 - Wocean Remix,#N/A,181894,
4/5/22 15:05,Rezz,Someone Else,#N/A,4226,
4/5/22 15:08,Boon Hui Lu,Losing Myself (feat. GBOYSWAG),#N/A,165209,
4/5/22 15:13,offonoff,homeless door (Feat. Rad Museum),#N/A,286603,
4/5/22 15:18,offonoff,homeless door (Feat. Rad Museum),#N/A,287161,
4/5/22 15:19,Hello Ga-Young,솜과 사탕,#N/A,95108,
4/5/22 15:22,Estelle Fly,HEAVY,#N/A,156631,
4/5/22 15:24,Lim sang hyun,Honey Milk Tea,#N/A,124247,
4/5/22 15:27,Boon Hui Lu,Losing Myself (feat. GBOYSWAG),#N/A,201967,
4/5/22 15:27,李承鉉,Things I Do For Love,#N/A,1300,
4/5/22 15:29,BLVMENKIND,Dream with You,#N/A,106788,
4/5/22 15:33,offonoff,homeless door (Feat. Rad Museum),#N/A,248453,
4/5/22 18:14,Hello Ga-Young,솜과 사탕,#N/A,205310,
4/5/22 18:17,Lim sang hyun,Honey Milk Tea,#N/A,179676,
4/5/22 18:20,Wocean Wang,唯一 - Wocean Remix,#N/A,175821,
4/5/22 18:23,Boon Hui Lu,Losing Myself (feat. GBOYSWAG),#N/A,170689,
4/5/22 18:25,Lil Ghost小鬼,Good Night,#N/A,143220,
4/5/22 18:29,余佳运,最好的都给你,mm3,253840,
4/5/22 18:31,Rain,지운 얼굴 (Familiar Face),#N/A,124760,
4/5/22 18:34,Dawin,Dessert,#N/A,6199,
4/5/22 18:34,Ghaniyya ghazi,Your Imagination,mm2,150140,
4/5/22 18:35,Tiësto,The Business,mm2,74396,
4/5/22 18:37,Tiësto,Don't Be Shy,#N/A,116471,
4/5/22 18:38,Hyolyn,SEE SEA,mm2,68684,
4/5/22 18:40,Lady Gaga,Sexxx Dreams,#N/A,5619,
4/5/22 18:40,Hyomin,Nice Body (feat. Locco),#N/A,89094,
4/5/22 18:41,Lady Gaga,Donatella,#N/A,105906,
4/5/22 18:45,BLVMENKIND,Dream with You,#N/A,188197,
4/5/22 18:48,Lost Frequencies,Reality,#N/A,1532,
4/5/22 18:48,BLVMENKIND,Dream with You,#N/A,1091,
4/5/22 18:48,李承鉉,Things I Do For Love,#N/A,226580,
4/5/22 18:49,Lady Gaga,Swine,#N/A,30255,
4/5/22 18:51,CRUCiAL STAR,Don't Be Blue,#N/A,121393,
4/5/22 18:51,Billy Joel,Vienna,#N/A,1160,
4/5/22 18:53,蒋小呢,For Ya,#N/A,133514,
4/5/22 18:55,Steve Aoki,Delirious (Boneless) (feat. Kid Ink),mm3,125805,
4/5/22 18:58,W&W,Thunder,#N/A,170625,
4/5/22 19:01,CID,Werk,mm3,172800,
4/5/22 19:04,Jayesslee,Officially Missing You,mm1,153248,
4/5/22 19:08,GIRIBOY,Let's Not Love Each Other,mm2,163399,
4/5/22 22:47,Hello Ga-Young,솜과 사탕,#N/A,162980,
4/5/22 22:47,Hello Ga-Young,In a dream,#N/A,3529,
4/5/22 22:50,Tiësto,Secrets,mm3,153367,
4/5/22 22:53,Tiësto,The Business,mm2,164000,
4/5/22 22:55,Kura,Beast Mode,mm3,161600,
4/5/22 22:55,Wocean Wang,唯一 - Wocean Remix,#N/A,6443,
4/5/22 22:58,KIM JAE HWAN,Vacance in September,mm2,159010,
4/5/22 23:02,余佳运,最好的都给你,mm3,261526,
4/5/22 23:02,Niall Horan,On The Loose,#N/A,1927,
4/5/22 23:05,Jessi,NUNU NANA,#N/A,134489,
4/5/22 23:08,Billie Eilish,bad guy (with Justin Bieber),mm2,191053,
4/5/22 23:09,BoA,Only One,#N/A,87957,
4/5/22 23:10,Lee Seok Hoon,10 reasons for I love you,madeline is fucking fabulous,27422,
4/5/22 23:12,BLACKPINK,PLAYING WITH FIRE,#N/A,135116,
4/5/22 23:15,Dua Lipa,Levitating (feat. DaBaby),madeline is fucking fabulous,167439,
4/5/22 23:16,Eminem,The Monster,#N/A,126850,
4/5/22 23:20,王子異,誰 - 電視劇《怪你過分美麗》插曲,#N/A,179095,
4/5/22 23:24,K.Will,You don’t know love,#N/A,233900,
4/5/22 23:27,Rich Brian,Love In My Pocket,#N/A,213112,
4/5/22 23:27,Mac Ayres,Easy,#N/A,8707,
4/5/22 23:29,BANG YE DAM,Officially Missing You,mm1,119164,
4/5/22 23:32,Elva Hsiao,最熟悉的陌生人,#N/A,162493,
4/5/22 23:32,BBYU,The Sweetest Love,#N/A,743,
4/5/22 23:34,Ariana Grande,7 rings,#N/A,119164,
4/5/22 23:37,HOHYUN,A.E.I.O.U.,#N/A,125341,
4/6/22 2:12,Hello Ga-Young,솜과 사탕,#N/A,141530,
4/6/22 2:14,Tiësto,Secrets,mm3,163360,
4/6/22 2:16,蒋小呢,For Ya,#N/A,121840,
4/6/22 2:17,Tiësto,Secrets,mm3,6740,
4/6/22 2:21,offonoff,homeless door (Feat. Rad Museum),#N/A,290260,
4/6/22 2:26,offonoff,bath,mm1,251060,
4/6/22 18:37,HAEUN,Rainy day,#N/A,152554,
4/6/22 18:41,Yayyoung,Don't Wanna Fall In Love Again,#N/A,217411,
4/6/22 18:44,ARO,Hug Me,#N/A,161480,
4/6/22 18:48,Jay Chou,我落淚˙情緒零碎,#N/A,256146,
4/6/22 18:50,Maruxa Lynd,For U,#N/A,137721,
4/6/22 18:52,Jyin Poh,孔雀鱼,#N/A,114901,
4/6/22 18:56,Silence Wang,小段,#N/A,247189,
4/6/22 18:59,Maria Z,More,#N/A,126143,
4/6/22 19:02,Ours,你承載了我所有喜歡,#N/A,201737,
4/6/22 19:03,Michael Carreon,Someday,#N/A,58370,
4/6/22 19:06,step.jad,都不懂,#N/A,204521,
4/6/22 19:09,Lunadira,am i gonna die?,#N/A,161176,
4/6/22 19:13,Jessica,Can’t Sleep,#N/A,215453,
4/6/22 19:15,Zion.T,Jealousy (KIA Carnival Commercial Song),#N/A,175039,
4/6/22 19:18,黃大謙,想要離開你,#N/A,126886,
4/6/22 19:21,ว่าน วันวาน,เท่านี้ที่อยากฟัง,#N/A,203666,
4/6/22 19:24,Eian,Runaway,#N/A,191000,
4/6/22 19:27,BVNG,Counting Stars,#N/A,145209,
4/6/22 19:28,Ai.Z,The Last Thing,#N/A,92586,
4/6/22 19:47,Silence Wang,小段,#N/A,768,
4/6/22 19:50,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/6/22 19:53,Hello Ga-Young,In a dream,#N/A,169505,
4/6/22 20:46,Silence Wang,小段,#N/A,257133,
4/6/22 20:49,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/6/22 20:50,Hello Ga-Young,In a dream,#N/A,22448,
4/6/22 20:53,slchld,say what's on your mind,mm1,173740,
4/6/22 20:57,蒋小呢,For Ya,#N/A,863,
4/6/22 20:57,Tiësto,Secrets,mm3,250946,
4/6/22 21:01,조은,한참 지나서,#N/A,16334,
4/6/22 21:01,Rezz,Edge,#N/A,223886,
4/6/22 21:04,W&W,Supa Dupa Fly 2018,#N/A,1787,
4/6/22 21:04,Rihanna,Rude Boy,mm2,7801,
4/6/22 21:04,W&W,Thunder,#N/A,170625,
4/6/22 21:08,Dirt Monkey,Lift Off,mm2,226626,
4/6/22 21:11,Kura,Beast Mode,mm3,159776,
4/6/22 21:13,CID,Werk,mm3,172800,
4/6/22 21:14,Jayesslee,Officially Missing You,mm1,10346,
4/6/22 21:17,RL Grime,Stinger,mm3,230204,
4/6/22 21:18,RL Grime,Stay For It,#N/A,13662,
4/6/22 21:21,ATEEZ,Deja Vu,#N/A,196670,
4/6/22 21:24,tonun,Blue Spring,#N/A,178598,
4/6/22 21:28,余佳运,最好的都给你,mm3,222656,
4/6/22 21:31,Steve Aoki,Turbulence - Radio Edit,mm3,209142,
4/6/22 21:35,offonoff,homeless door (Feat. Rad Museum),#N/A,259738,
4/6/22 21:39,Billie Eilish,Lost Cause,mm2,209745,
4/6/22 21:42,JJ Lin,不潮不用花錢,#N/A,195813,
4/6/22 21:45,Ghaniyya ghazi,Your Imagination,mm2,163793,
4/6/22 21:49,Tiësto,Red Lights,#N/A,3471,
4/6/22 21:49,Steve Aoki,Azukita,#N/A,226161,
4/6/22 21:52,Dawin,Dessert,#N/A,195697,
4/6/22 21:54,Tiësto,Don't Be Shy,#N/A,103630,
4/6/22 21:56,Queen Wei,聽見下雨的聲音,mm2,155434,
4/6/22 22:01,Grady Guan,想你的夜 (未眠版),#N/A,271139,
4/6/22 22:04,Claire Kuo,心牆,#N/A,162168,
4/6/22 22:05,Nan Quan Mama,下雨天,#N/A,75302,
4/6/22 22:08,Bruno Mars,Leave The Door Open,mm2,207911,
4/6/22 22:09,88rising,Lover Boy 88,#N/A,66130,
4/6/22 22:11,Alexander 23,Girl,#N/A,121226,
4/6/22 22:11,We Three,i wanna love somebody,#N/A,2500,
4/6/22 22:15,Little Mix,Confetti (feat. Saweetie),#N/A,185374,
4/6/22 22:15,Lizzo,Good as Hell,#N/A,10055,
4/6/22 22:17,Madison Beer,Reckless,mm2,106649,
4/6/22 22:20,Stromae,Alors on danse - Radio Edit,mmpshh,206066,
4/6/22 22:21,george,look at me,#N/A,34479,
4/6/22 22:25,Usher,Yeah! (feat. Lil Jon & Ludacris),mmpshh,243809,
4/6/22 22:25,Rich Brian,100 Degrees,#N/A,41679,
4/6/22 22:28,42 Dugg,Maybach (feat. Future),#N/A,147005,
4/6/22 23:03,Higher Brothers,Made In China,mmpshh,276335,
4/6/22 23:04,Stromae,Alors on danse - Radio Edit,mmpshh,95110,
4/6/22 23:05,Lisa Ono,LA VIE EN ROSE,#N/A,16554,
4/6/22 23:06,HUS,Sophie Marceau (Feat. Yozoh & Humming Girl),#N/A,88362,
4/6/22 23:09,Stromae,Alors on danse - Radio Edit,mmpshh,206066,
4/6/22 23:10,Silence Wang,小段,#N/A,298,
4/6/22 23:10,Higher Brothers,Made In China,mmpshh,32985,
4/6/22 23:13,Hello Ga-Young,솜과 사탕,#N/A,187520,
4/6/22 23:48,Avila,Gangsta Walk - Remastered,mmpshh,95466,
4/7/22 0:28,Silence Wang,小段,#N/A,82012,
4/7/22 0:32,Silence Wang,小段,#N/A,257133,
4/7/22 0:36,Hello Ga-Young,솜과 사탕,#N/A,214804,
4/7/22 0:36,Hello Ga-Young,In a dream,#N/A,2768,
4/7/22 0:40,Tiësto,Secrets,mm3,250946,
4/7/22 0:42,蒋小呢,For Ya,#N/A,153854,
4/7/22 0:46,李承鉉,Things I Do For Love,#N/A,226432,
4/7/22 0:49,Tiësto,The Business,mm2,164000,
4/7/22 0:52,Kura,Beast Mode,mm3,161600,
4/7/22 0:54,Wocean Wang,唯一 - Wocean Remix,#N/A,126630,
4/7/22 0:57,GIRIBOY,Let's Not Love Each Other,mm2,221355,
